Transaction_ID,Customer_ID,Customer_Name,Segment,Country,Transaction_Date,Amount,Product_Category,Payment_Method,Fraud_Flag,Risk_Score,CPU_Processing_Time_ms,GPU_Processing_Time_ms
TXN108534,CUST1074,Enterprise Client 1074,Healthcare,Singapore,2026-04-10 18:59:55,14788.22,Consulting,ACH,0,58,0.1498,0.0127
TXN108535,CUST1080,Enterprise Client 1080,Retail,India,2026-05-02 18:59:55,11877.81,Electronics,Bank Transfer,0,49,0.2187,0.0179
TXN108536,CUST1077,Enterprise Client 1077,Finance,Singapore,2026-01-01 18:59:55,9742.42,Consulting,Credit Card,0,26,0.1652,0.0164
TXN108537,CUST1030,Enterprise Client 1030,Finance,UK,2025-11-26 18:59:55,8475.58,Consulting,Credit Card,0,24,0.1455,0.0103
TXN108538,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-12-27 18:59:55,14239.25,Cloud Services,Digital Wallet,0,32,0.2147,0.0194
TXN108539,CUST1068,Enterprise Client 1068,Retail,India,2026-03-07 18:59:55,14857.59,Software,ACH,0,26,0.1966,0.0175
TXN108540,CUST1039,Enterprise Client 1039,Retail,Germany,2026-04-05 18:59:55,11449.04,Electronics,Digital Wallet,0,11,0.2007,0.0161
TXN108541,CUST1016,Enterprise Client 1016,Retail,UK,2026-01-26 18:59:55,1169.13,Consulting,ACH,0,53,0.1974,0.0164
TXN108542,CUST1071,Enterprise Client 1071,Finance,Germany,2025-06-19 18:59:55,3757.75,Electronics,Bank Transfer,0,40,0.1719,0.0162
TXN108543,CUST1095,Enterprise Client 1095,Healthcare,UK,2025-09-26 18:59:55,6113.59,Software,Digital Wallet,0,24,0.1325,0.0119
TXN108544,CUST1072,Enterprise Client 1072,Retail,UK,2026-02-07 18:59:55,3710.97,Electronics,Bank Transfer,0,43,0.1759,0.0156
TXN108545,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-11-04 18:59:55,6568.51,Electronics,Digital Wallet,0,51,0.1433,0.0096
TXN108546,CUST1035,Enterprise Client 1035,Finance,Germany,2026-05-31 18:59:55,11401.57,Hardware,ACH,0,17,0.2016,0.0198
TXN108547,CUST1062,Enterprise Client 1062,Healthcare,India,2026-04-21 18:59:55,14358.3,Cloud Services,Digital Wallet,0,40,0.1696,0.0115
TXN108548,CUST1003,Enterprise Client 1003,MSME,UK,2025-03-27 18:59:55,343.18,Consulting,Bank Transfer,0,27,0.2016,0.0176
TXN108549,CUST1087,Enterprise Client 1087,Retail,USA,2026-04-19 18:59:55,9526.08,Cloud Services,Bank Transfer,0,15,0.2068,0.0196
TXN108550,CUST1033,Enterprise Client 1033,Healthcare,USA,2025-05-12 18:59:55,6932.7,Electronics,Bank Transfer,0,41,0.2044,0.0138
TXN108551,CUST1054,Enterprise Client 1054,Retail,Germany,2025-09-20 18:59:55,8529.7,Software,Digital Wallet,0,17,0.208,0.0157
TXN108552,CUST1006,Enterprise Client 1006,Finance,Germany,2025-06-29 18:59:55,6962.47,Software,Credit Card,0,11,0.2101,0.0152
TXN108553,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-05-24 18:59:55,14273.1,Hardware,Bank Transfer,0,58,0.2175,0.0157
TXN108554,CUST1048,Enterprise Client 1048,Finance,Germany,2026-02-16 18:59:55,12441.98,Consulting,Digital Wallet,0,50,0.2151,0.0189
TXN108555,CUST1058,Enterprise Client 1058,MSME,India,2026-04-27 18:59:55,8357.37,Hardware,ACH,0,60,0.1331,0.0127
TXN108556,CUST1077,Enterprise Client 1077,Finance,Singapore,2026-06-08 18:59:55,13035.25,Software,Digital Wallet,0,26,0.1412,0.0131
TXN108557,CUST1087,Enterprise Client 1087,Retail,USA,2025-03-22 18:59:55,7776.05,Software,Digital Wallet,0,15,0.164,0.0163
TXN108558,CUST1071,Enterprise Client 1071,Finance,Germany,2025-03-18 18:59:55,10961.78,Electronics,Credit Card,0,52,0.1466,0.0098
TXN108559,CUST1056,Enterprise Client 1056,Healthcare,UK,2026-02-15 18:59:55,8468.82,Consulting,Digital Wallet,0,37,0.1675,0.0167
TXN108560,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-04-06 18:59:55,9635.81,Hardware,ACH,0,49,0.1397,0.0098
TXN108561,CUST1047,Enterprise Client 1047,Finance,India,2026-03-25 18:59:55,2133.03,Consulting,Bank Transfer,0,31,0.2134,0.0206
TXN108562,CUST1086,Enterprise Client 1086,MSME,USA,2025-06-29 18:59:55,4836.14,Software,Bank Transfer,0,36,0.1271,0.0098
TXN108563,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-10-29 18:59:55,1203.96,Software,Digital Wallet,0,46,0.1792,0.0121
TXN108564,CUST1068,Enterprise Client 1068,Retail,India,2025-04-21 18:59:55,12386.39,Electronics,Bank Transfer,0,26,0.1532,0.0115
TXN108565,CUST1093,Enterprise Client 1093,Retail,India,2025-08-12 18:59:55,8956.86,Cloud Services,Digital Wallet,0,17,0.1991,0.0181
TXN108566,CUST1090,Enterprise Client 1090,MSME,UK,2026-04-12 18:59:55,14478.41,Hardware,ACH,0,29,0.1899,0.0151
TXN108567,CUST1056,Enterprise Client 1056,Healthcare,UK,2026-04-10 18:59:55,14625.46,Hardware,Digital Wallet,0,37,0.2132,0.0155
TXN108568,CUST1084,Enterprise Client 1084,MSME,USA,2025-07-28 18:59:55,1118.16,Electronics,ACH,0,54,0.15,0.0106
TXN108569,CUST1064,Enterprise Client 1064,MSME,India,2025-09-06 18:59:55,8828.83,Consulting,ACH,0,13,0.1314,0.0126
TXN108570,CUST1042,Enterprise Client 1042,Finance,USA,2026-03-28 18:59:55,10833.1,Consulting,ACH,0,41,0.1399,0.0099
TXN108571,CUST1076,Enterprise Client 1076,Retail,Germany,2025-10-09 18:59:55,404.67,Electronics,Bank Transfer,0,15,0.158,0.0142
TXN108572,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2026-05-22 18:59:55,10859.39,Electronics,ACH,0,51,0.136,0.0102
TXN108573,CUST1099,Enterprise Client 1099,MSME,India,2025-02-22 18:59:55,12388.36,Cloud Services,Credit Card,0,32,0.1367,0.0104
TXN108574,CUST1044,Enterprise Client 1044,Retail,USA,2025-06-07 18:59:55,14588.93,Hardware,ACH,0,58,0.2059,0.0155
TXN108575,CUST1003,Enterprise Client 1003,MSME,UK,2026-07-04 18:59:55,10437.31,Cloud Services,ACH,0,27,0.1735,0.0148
TXN108576,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-09-10 18:59:55,4670.03,Cloud Services,Credit Card,0,21,0.1959,0.0183
TXN108577,CUST1077,Enterprise Client 1077,Finance,Singapore,2026-04-11 18:59:55,1803.78,Consulting,Digital Wallet,0,26,0.1699,0.0122
TXN108578,CUST1098,Enterprise Client 1098,Healthcare,Singapore,2025-06-13 18:59:55,4727.54,Electronics,Credit Card,0,27,0.2093,0.0208
TXN108579,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-06-07 18:59:55,5068.74,Hardware,Bank Transfer,0,58,0.2148,0.0175
TXN108580,CUST1046,Enterprise Client 1046,Supply Chain,UK,2026-05-14 18:59:55,11235.28,Software,Digital Wallet,0,50,0.2067,0.0141
TXN108581,CUST1085,Enterprise Client 1085,Finance,USA,2026-04-26 18:59:55,11965.92,Electronics,ACH,0,34,0.134,0.0132
TXN108582,CUST1053,Enterprise Client 1053,MSME,India,2025-02-23 18:59:55,9732.37,Cloud Services,Credit Card,0,41,0.1487,0.0109
TXN108583,CUST1007,Enterprise Client 1007,Healthcare,Germany,2026-03-24 18:59:55,11349.51,Electronics,Bank Transfer,0,58,0.1339,0.0102
TXN108584,CUST1005,Enterprise Client 1005,Retail,India,2025-05-04 18:59:55,2193.65,Software,Digital Wallet,0,56,0.1653,0.0116
TXN108585,CUST1089,Enterprise Client 1089,Finance,Singapore,2025-03-25 18:59:55,6519.22,Electronics,ACH,0,33,0.2023,0.0154
TXN108586,CUST1079,Enterprise Client 1079,Retail,Germany,2026-06-26 18:59:55,11987.5,Hardware,Bank Transfer,0,27,0.1646,0.0125
TXN108587,CUST1090,Enterprise Client 1090,MSME,UK,2025-05-04 18:59:55,159.19,Hardware,Bank Transfer,0,29,0.2045,0.0172
TXN108588,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-10-30 18:59:55,2380.69,Hardware,Digital Wallet,0,51,0.1498,0.0117
TXN108589,CUST1050,Enterprise Client 1050,Finance,Germany,2026-03-24 18:59:55,506.4,Software,Credit Card,0,49,0.1357,0.0106
TXN108590,CUST1097,Enterprise Client 1097,Healthcare,Singapore,2025-12-19 18:59:55,12866.92,Cloud Services,Bank Transfer,0,23,0.1365,0.0108
TXN108591,CUST1068,Enterprise Client 1068,Retail,India,2025-01-17 18:59:55,10658.7,Electronics,ACH,0,26,0.2123,0.0175
TXN108592,CUST1081,Enterprise Client 1081,Finance,Singapore,2025-01-17 18:59:55,6940.13,Electronics,Credit Card,0,15,0.1839,0.0132
TXN108593,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-09-30 18:59:55,4031.23,Hardware,Credit Card,0,49,0.1606,0.0133
TXN108594,CUST1027,Enterprise Client 1027,Healthcare,Germany,2025-05-19 18:59:55,13608.87,Hardware,Credit Card,0,58,0.2038,0.0136
TXN108595,CUST1039,Enterprise Client 1039,Retail,Germany,2026-03-17 18:59:55,14887.82,Consulting,ACH,0,11,0.183,0.0137
TXN108596,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2025-08-21 18:59:55,478.71,Consulting,ACH,0,48,0.1376,0.012
TXN108597,CUST1018,Enterprise Client 1018,Finance,USA,2025-08-09 18:59:55,9137.0,Software,ACH,0,15,0.2055,0.0181
TXN108598,CUST1052,Enterprise Client 1052,MSME,India,2025-02-04 18:59:55,6995.31,Consulting,Credit Card,0,19,0.1509,0.0124
TXN108599,CUST1047,Enterprise Client 1047,Finance,India,2025-05-13 18:59:55,8338.72,Software,Bank Transfer,0,31,0.2013,0.0139
TXN108600,CUST1045,Enterprise Client 1045,Finance,USA,2026-02-24 18:59:55,570.61,Software,ACH,0,47,0.19,0.0135
TXN108601,CUST1053,Enterprise Client 1053,MSME,India,2025-01-23 18:59:55,1554.44,Consulting,Digital Wallet,0,41,0.1853,0.0152
TXN108602,CUST1048,Enterprise Client 1048,Finance,Germany,2025-02-26 18:59:55,10106.33,Hardware,ACH,0,50,0.128,0.0094
TXN108603,CUST1081,Enterprise Client 1081,Finance,Singapore,2026-01-12 18:59:55,551.19,Software,Credit Card,0,15,0.1851,0.0173
TXN108604,CUST1095,Enterprise Client 1095,Healthcare,UK,2026-04-21 18:59:55,14122.31,Consulting,Digital Wallet,0,24,0.1979,0.0143
TXN108605,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-11-26 18:59:55,3382.27,Electronics,Bank Transfer,0,46,0.1635,0.011
TXN108606,CUST1079,Enterprise Client 1079,Retail,Germany,2025-03-06 18:59:55,4032.44,Software,Digital Wallet,0,27,0.152,0.0117
TXN108607,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-10-18 18:59:55,14433.02,Cloud Services,Digital Wallet,0,46,0.1567,0.011
TXN108608,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-08-27 18:59:55,11039.93,Software,ACH,0,21,0.2086,0.0169
TXN108609,CUST1001,Enterprise Client 1001,Finance,USA,2026-03-28 18:59:55,2268.01,Cloud Services,Digital Wallet,0,53,0.1789,0.0156
TXN108610,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-09-13 18:59:55,12392.9,Cloud Services,ACH,0,26,0.1859,0.0136
TXN108611,CUST1029,Enterprise Client 1029,Finance,UK,2025-09-20 18:59:55,9397.53,Cloud Services,ACH,0,40,0.1226,0.0087
TXN108612,CUST1062,Enterprise Client 1062,Healthcare,India,2025-07-29 18:59:55,3568.41,Cloud Services,ACH,0,40,0.1861,0.0139
TXN108613,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-04-17 18:59:55,14245.02,Hardware,Bank Transfer,0,39,0.2136,0.0173
TXN108614,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-12-14 18:59:55,11993.73,Cloud Services,Credit Card,0,61,0.1204,0.0081
TXN108615,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2026-04-09 18:59:55,106.55,Electronics,Digital Wallet,0,48,0.1396,0.0139
TXN108616,CUST1076,Enterprise Client 1076,Retail,Germany,2025-10-28 18:59:55,14454.35,Electronics,Credit Card,0,29,0.1217,0.0115
TXN108617,CUST1061,Enterprise Client 1061,Supply Chain,USA,2026-04-03 18:59:55,14405.51,Software,Credit Card,0,42,0.1723,0.0138
TXN108618,CUST1032,Enterprise Client 1032,Finance,USA,2026-07-02 18:59:55,11522.45,Consulting,Bank Transfer,0,22,0.1489,0.0124
TXN108619,CUST1048,Enterprise Client 1048,Finance,Germany,2025-02-08 18:59:55,2428.82,Hardware,ACH,0,50,0.1358,0.0113
TXN108620,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-03-06 18:59:55,4493.44,Electronics,Bank Transfer,0,51,0.1583,0.013
TXN108621,CUST1036,Enterprise Client 1036,Healthcare,USA,2026-04-05 18:59:55,14392.76,Consulting,ACH,0,44,0.1624,0.0157
TXN108622,CUST1064,Enterprise Client 1064,MSME,India,2025-02-05 18:59:55,10029.43,Cloud Services,Digital Wallet,0,13,0.1595,0.0127
TXN108623,CUST1024,Enterprise Client 1024,Finance,India,2026-01-02 18:59:55,1610.02,Hardware,Digital Wallet,0,10,0.1511,0.0119
TXN108624,CUST1019,Enterprise Client 1019,Finance,UK,2025-04-26 18:59:55,358.05,Consulting,Digital Wallet,0,14,0.1928,0.018
TXN108625,CUST1067,Enterprise Client 1067,Healthcare,Germany,2025-07-10 18:59:55,10420.65,Software,Bank Transfer,0,30,0.1247,0.0122
TXN108626,CUST1095,Enterprise Client 1095,Healthcare,UK,2026-07-02 18:59:55,7426.53,Hardware,ACH,1,61,0.1244,0.0097
TXN108627,CUST1029,Enterprise Client 1029,Finance,UK,2025-05-03 18:59:55,8517.82,Hardware,Bank Transfer,0,40,0.2168,0.0161
TXN108628,CUST1030,Enterprise Client 1030,Finance,UK,2025-12-12 18:59:55,449.27,Cloud Services,Bank Transfer,0,24,0.2172,0.0159
TXN108629,CUST1007,Enterprise Client 1007,Healthcare,Germany,2025-03-01 18:59:55,10196.38,Consulting,Bank Transfer,0,58,0.1584,0.0109
TXN108630,CUST1087,Enterprise Client 1087,Retail,USA,2025-05-09 18:59:55,9392.28,Consulting,Credit Card,0,15,0.1399,0.0094
TXN108631,CUST1099,Enterprise Client 1099,MSME,India,2025-11-19 18:59:55,1182.14,Electronics,Bank Transfer,0,20,0.1216,0.0109
TXN108632,CUST1068,Enterprise Client 1068,Retail,India,2026-02-28 18:59:55,8015.39,Hardware,ACH,0,26,0.1621,0.0134
TXN108633,CUST1020,Enterprise Client 1020,Supply Chain,Singapore,2025-08-25 18:59:55,109.03,Consulting,Digital Wallet,0,31,0.2023,0.0159
TXN108634,CUST1091,Enterprise Client 1091,Healthcare,India,2026-01-16 18:59:55,11204.6,Electronics,Digital Wallet,0,30,0.175,0.0136
TXN108635,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-04-01 18:59:55,516.24,Software,Bank Transfer,0,46,0.2101,0.0153
TXN108636,CUST1020,Enterprise Client 1020,Supply Chain,Singapore,2025-01-12 18:59:55,8212.65,Software,ACH,0,31,0.1255,0.0125
TXN108637,CUST1093,Enterprise Client 1093,Retail,India,2025-12-19 18:59:55,15539.18,Cloud Services,Credit Card,0,27,0.1378,0.0099
TXN108638,CUST1008,Enterprise Client 1008,Finance,USA,2026-01-07 18:59:55,13501.36,Cloud Services,ACH,0,19,0.1629,0.0128
TXN108639,CUST1026,Enterprise Client 1026,Retail,Germany,2026-02-08 18:59:55,6824.76,Cloud Services,Bank Transfer,0,39,0.1337,0.0099
TXN108640,CUST1026,Enterprise Client 1026,Retail,Germany,2025-12-19 18:59:55,171.61,Hardware,Digital Wallet,0,39,0.1222,0.01
TXN108641,CUST1011,Enterprise Client 1011,Healthcare,UK,2026-06-21 18:59:55,11061.1,Electronics,Credit Card,0,52,0.1658,0.0129
TXN108642,CUST1069,Enterprise Client 1069,Supply Chain,UK,2026-04-21 18:59:55,4179.44,Consulting,Credit Card,0,46,0.1483,0.0113
TXN108643,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2026-01-19 18:59:55,773.23,Hardware,Digital Wallet,0,48,0.2065,0.0201
TXN108644,CUST1025,Enterprise Client 1025,MSME,India,2025-12-17 18:59:55,11350.68,Hardware,Bank Transfer,0,30,0.1396,0.0133
TXN108645,CUST1019,Enterprise Client 1019,Finance,UK,2025-01-26 18:59:55,7182.34,Cloud Services,Digital Wallet,0,14,0.188,0.0166
TXN108646,CUST1009,Enterprise Client 1009,Finance,Singapore,2026-01-09 18:59:55,2145.61,Software,Digital Wallet,0,33,0.1667,0.0117
TXN108647,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2025-05-12 18:59:55,7847.0,Software,ACH,0,48,0.1556,0.0144
TXN108648,CUST1028,Enterprise Client 1028,Finance,India,2026-03-19 18:59:55,5518.81,Electronics,Credit Card,0,59,0.1742,0.0169
TXN108649,CUST1030,Enterprise Client 1030,Finance,UK,2025-12-08 18:59:55,16045.48,Electronics,Credit Card,0,44,0.176,0.013
TXN108650,CUST1039,Enterprise Client 1039,Retail,Germany,2025-10-19 18:59:55,9319.93,Electronics,ACH,0,11,0.1287,0.0126
TXN108651,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-09-03 18:59:55,11053.32,Consulting,Digital Wallet,0,40,0.1876,0.0144
TXN108652,CUST1026,Enterprise Client 1026,Retail,Germany,2026-02-07 18:59:55,1334.79,Hardware,ACH,0,39,0.1798,0.0165
TXN108653,CUST1030,Enterprise Client 1030,Finance,UK,2025-06-04 18:59:55,10563.2,Software,Digital Wallet,0,24,0.1287,0.0091
TXN108654,CUST1047,Enterprise Client 1047,Finance,India,2025-03-20 18:59:55,11463.6,Software,Credit Card,0,51,0.1729,0.0159
TXN108655,CUST1076,Enterprise Client 1076,Retail,Germany,2025-08-10 18:59:55,2948.61,Software,ACH,0,15,0.1764,0.0121
TXN108656,CUST1052,Enterprise Client 1052,MSME,India,2025-06-03 18:59:55,734.75,Electronics,Digital Wallet,0,19,0.1685,0.012
TXN108657,CUST1037,Enterprise Client 1037,Healthcare,USA,2026-05-09 18:59:55,1397.84,Consulting,ACH,0,29,0.1848,0.0147
TXN108658,CUST1036,Enterprise Client 1036,Healthcare,USA,2025-04-06 18:59:55,7248.56,Electronics,ACH,0,44,0.1611,0.0144
TXN108659,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2025-05-03 18:59:55,9683.64,Software,Digital Wallet,0,38,0.2046,0.0177
TXN108660,CUST1033,Enterprise Client 1033,Healthcare,USA,2025-11-15 18:59:55,1400.96,Software,Digital Wallet,0,41,0.1953,0.0194
TXN108661,CUST1064,Enterprise Client 1064,MSME,India,2026-04-16 18:59:55,7836.3,Hardware,ACH,0,13,0.1581,0.0106
TXN108662,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-02-09 18:59:55,7430.0,Electronics,Credit Card,0,46,0.2181,0.0178
TXN108663,CUST1095,Enterprise Client 1095,Healthcare,UK,2025-05-18 18:59:55,13092.69,Software,ACH,0,24,0.1519,0.014
TXN108664,CUST1099,Enterprise Client 1099,MSME,India,2026-04-07 18:59:55,2115.93,Cloud Services,Credit Card,0,20,0.1219,0.011
TXN108665,CUST1030,Enterprise Client 1030,Finance,UK,2025-01-11 18:59:55,1837.45,Software,Bank Transfer,0,24,0.183,0.0142
TXN108666,CUST1014,Enterprise Client 1014,Healthcare,India,2025-10-12 18:59:55,9501.61,Consulting,Digital Wallet,0,52,0.1679,0.0133
TXN108667,CUST1085,Enterprise Client 1085,Finance,USA,2026-01-17 18:59:55,8102.87,Consulting,ACH,1,79,0.1508,0.0109
TXN108668,CUST1038,Enterprise Client 1038,Supply Chain,UK,2025-08-22 18:59:55,4054.99,Cloud Services,Bank Transfer,0,16,0.1206,0.0101
TXN108669,CUST1077,Enterprise Client 1077,Finance,Singapore,2026-02-10 18:59:55,9215.22,Electronics,ACH,0,26,0.1237,0.0087
TXN108670,CUST1039,Enterprise Client 1039,Retail,Germany,2026-06-20 18:59:55,227.43,Software,ACH,0,11,0.14,0.0109
TXN108671,CUST1064,Enterprise Client 1064,MSME,India,2025-04-09 18:59:55,2416.51,Consulting,ACH,0,13,0.1927,0.0132
TXN108672,CUST1082,Enterprise Client 1082,Finance,India,2025-11-20 18:59:55,10278.25,Hardware,Digital Wallet,0,57,0.1689,0.0135
TXN108673,CUST1038,Enterprise Client 1038,Supply Chain,UK,2025-12-29 18:59:55,6197.03,Consulting,ACH,0,16,0.2027,0.0197
TXN108674,CUST1058,Enterprise Client 1058,MSME,India,2026-03-09 18:59:55,7480.25,Electronics,Bank Transfer,0,60,0.2161,0.0181
TXN108675,CUST1043,Enterprise Client 1043,MSME,USA,2025-11-08 18:59:55,14772.45,Software,Digital Wallet,0,20,0.1373,0.0094
TXN108676,CUST1072,Enterprise Client 1072,Retail,UK,2025-09-04 18:59:55,14466.48,Consulting,ACH,0,43,0.2145,0.0153
TXN108677,CUST1096,Enterprise Client 1096,Finance,USA,2026-03-05 18:59:55,8006.31,Hardware,Credit Card,0,27,0.197,0.0162
TXN108678,CUST1015,Enterprise Client 1015,Supply Chain,USA,2026-01-20 18:59:55,9193.29,Hardware,Digital Wallet,0,21,0.1408,0.0099
TXN108679,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-01-24 18:59:55,9695.86,Consulting,Bank Transfer,0,39,0.1395,0.0122
TXN108680,CUST1068,Enterprise Client 1068,Retail,India,2025-06-16 18:59:55,14261.29,Hardware,Bank Transfer,0,26,0.1488,0.0133
TXN108681,CUST1027,Enterprise Client 1027,Healthcare,Germany,2026-04-13 18:59:55,13187.06,Cloud Services,Digital Wallet,0,44,0.2194,0.0176
TXN108682,CUST1032,Enterprise Client 1032,Finance,USA,2026-01-05 18:59:55,355.07,Consulting,ACH,0,22,0.1675,0.0135
TXN108683,CUST1092,Enterprise Client 1092,Supply Chain,USA,2025-03-30 18:59:55,128653.95,Consulting,Digital Wallet,0,66,0.1921,0.0129
TXN108684,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-01-20 18:59:55,10656.36,Hardware,ACH,0,49,0.2169,0.0152
TXN108685,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-04-25 18:59:55,4109.17,Cloud Services,Digital Wallet,0,46,0.1234,0.0094
TXN108686,CUST1038,Enterprise Client 1038,Supply Chain,UK,2025-02-20 18:59:55,2573.65,Hardware,Bank Transfer,0,16,0.2165,0.0173
TXN108687,CUST1063,Enterprise Client 1063,Healthcare,Germany,2025-11-05 18:59:55,6258.21,Cloud Services,Digital Wallet,0,54,0.1304,0.0104
TXN108688,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-06-23 18:59:55,13717.84,Electronics,Credit Card,0,59,0.1998,0.0174
TXN108689,CUST1042,Enterprise Client 1042,Finance,USA,2025-08-09 18:59:55,11006.83,Hardware,Bank Transfer,0,41,0.1965,0.018
TXN108690,CUST1098,Enterprise Client 1098,Healthcare,Singapore,2026-06-08 18:59:55,3472.93,Cloud Services,Bank Transfer,0,27,0.1422,0.014
TXN108691,CUST1014,Enterprise Client 1014,Healthcare,India,2026-04-28 18:59:55,13739.34,Consulting,Credit Card,0,64,0.1832,0.0139
TXN108692,CUST1049,Enterprise Client 1049,Healthcare,UK,2026-03-16 18:59:55,8692.52,Consulting,Bank Transfer,0,46,0.1274,0.0092
TXN108693,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-11-01 18:59:55,9364.16,Software,Digital Wallet,0,40,0.1915,0.0129
TXN108694,CUST1074,Enterprise Client 1074,Healthcare,Singapore,2025-10-21 18:59:55,468.98,Software,ACH,0,58,0.1371,0.0092
TXN108695,CUST1054,Enterprise Client 1054,Retail,Germany,2025-09-22 18:59:55,5464.12,Software,ACH,1,57,0.2021,0.0155
TXN108696,CUST1007,Enterprise Client 1007,Healthcare,Germany,2025-12-31 18:59:55,10595.41,Cloud Services,Digital Wallet,0,58,0.2055,0.0156
TXN108697,CUST1044,Enterprise Client 1044,Retail,USA,2025-04-24 18:59:55,5208.81,Consulting,Digital Wallet,0,58,0.1223,0.0086
TXN108698,CUST1069,Enterprise Client 1069,Supply Chain,UK,2026-04-07 18:59:55,4674.14,Hardware,Digital Wallet,0,46,0.1708,0.0118
TXN108699,CUST1003,Enterprise Client 1003,MSME,UK,2025-11-03 18:59:55,6989.83,Electronics,Credit Card,0,27,0.1541,0.0144
TXN108700,CUST1030,Enterprise Client 1030,Finance,UK,2025-05-18 18:59:55,6945.26,Electronics,Digital Wallet,0,24,0.2067,0.0198
TXN108701,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-11-04 18:59:55,4877.75,Consulting,ACH,0,26,0.1893,0.0152
TXN108702,CUST1070,Enterprise Client 1070,Supply Chain,UK,2025-12-21 18:59:55,14638.35,Software,Bank Transfer,0,33,0.127,0.0099
TXN108703,CUST1073,Enterprise Client 1073,Finance,Germany,2025-01-12 18:59:55,7993.66,Hardware,ACH,0,18,0.1547,0.0132
TXN108704,CUST1082,Enterprise Client 1082,Finance,India,2025-08-11 18:59:55,694.74,Consulting,Bank Transfer,0,57,0.1707,0.0162
TXN108705,CUST1087,Enterprise Client 1087,Retail,USA,2026-01-16 18:59:55,9681.27,Electronics,Bank Transfer,0,15,0.1348,0.0109
TXN108706,CUST1043,Enterprise Client 1043,MSME,USA,2025-03-13 18:59:55,2165.47,Cloud Services,Bank Transfer,0,20,0.1859,0.0132
TXN108707,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-12-01 18:59:55,2972.3,Hardware,Digital Wallet,0,26,0.153,0.0126
TXN108708,CUST1058,Enterprise Client 1058,MSME,India,2025-07-03 18:59:55,13266.68,Software,Credit Card,0,72,0.1481,0.0121
TXN108709,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-08-08 18:59:55,3752.86,Software,ACH,0,40,0.1951,0.0192
TXN108710,CUST1075,Enterprise Client 1075,Supply Chain,India,2025-03-10 18:59:55,7978.12,Electronics,Bank Transfer,0,48,0.1823,0.0154
TXN108711,CUST1002,Enterprise Client 1002,Healthcare,Singapore,2025-01-11 18:59:55,12793.84,Cloud Services,Bank Transfer,0,16,0.206,0.0175
TXN108712,CUST1030,Enterprise Client 1030,Finance,UK,2025-01-31 18:59:55,6718.07,Cloud Services,ACH,0,24,0.1769,0.0136
TXN108713,CUST1088,Enterprise Client 1088,Retail,Germany,2026-03-18 18:59:55,5306.42,Electronics,Digital Wallet,0,33,0.1793,0.014
TXN108714,CUST1014,Enterprise Client 1014,Healthcare,India,2025-02-15 18:59:55,12232.36,Hardware,Digital Wallet,0,52,0.1226,0.0096
TXN108715,CUST1035,Enterprise Client 1035,Finance,Germany,2025-06-11 18:59:55,10410.97,Hardware,Credit Card,0,36,0.1234,0.0094
TXN108716,CUST1037,Enterprise Client 1037,Healthcare,USA,2026-04-11 18:59:55,4446.26,Electronics,ACH,0,29,0.1792,0.0155
TXN108717,CUST1044,Enterprise Client 1044,Retail,USA,2025-10-13 18:59:55,1373.31,Cloud Services,Digital Wallet,0,58,0.193,0.0152
TXN108718,CUST1045,Enterprise Client 1045,Finance,USA,2025-09-07 18:59:55,14464.96,Consulting,ACH,0,47,0.1965,0.0147
TXN108719,CUST1072,Enterprise Client 1072,Retail,UK,2025-02-02 18:59:55,8380.13,Hardware,ACH,0,43,0.1558,0.0155
TXN108720,CUST1035,Enterprise Client 1035,Finance,Germany,2026-01-05 18:59:55,10742.8,Consulting,ACH,0,17,0.1627,0.0147
